latitude,longitude,same_month_top_rank,same_month_brand,month_%_value
40.764625,-73.306642,2,McDonald's,42
40.764625,-73.306642,3,Target,38
43.075874,-89.453798,1,Target,56
43.075874,-89.453798,4,McDonald's,47
39.097931,-76.809001,1,McDonald's,62
39.097931,-76.809001,2,Walmart,57
39.097931,-76.809001,4,Chick-fil-A,47
42.002712,-87.661244,1,Target,43
42.002712,-87.661244,2,Starbucks,42
42.002712,-87.661244,3,McDonald's,38
42.002712,-87.661244,4,Dunkin',33
39.203639,-77.247848,1,Target,57
39.203639,-77.247848,2,McDonald's,49
39.203639,-77.247848,3,Starbucks,45
39.203639,-77.247848,4,Walmart,42
38.905388,-77.06454,1,Starbucks,43
38.905388,-77.06454,2,McDonald's,36
38.905388,-77.06454,4,Target,35
42.539106,-83.359881,1,Kroger,42
42.539106,-83.359881,2,McDonald's,35
42.539106,-83.359881,3,Shell Oil,34
38.897715,-77.006886,1,Walmart,50
38.897715,-77.006886,2,Shell Oil,40
38.897715,-77.006886,4,McDonald's,30
41.51653,-71.29933,1,Dunkin',63
41.51653,-71.29933,2,McDonald's,53
41.51653,-71.29933,3,Walmart,53
42.67412,-82.829527,1,McDonald's,67
42.67412,-82.829527,3,Kroger,49
42.67412,-82.829527,4,Target,39
39.713889,-86.355976,1,Walmart,64
39.713889,-86.355976,2,McDonald's,57
39.713889,-86.355976,3,Chick-fil-A,42
42.497837,-83.284177,1,McDonald's,65
42.497837,-83.284177,2,Kroger,45
41.162399,-96.023319,1,Walmart,77
41.162399,-96.023319,2,McDonald's,57
41.162399,-96.023319,3,Target,46
39.148499,-77.210292,1,McDonald's,50
39.148499,-77.210292,2,Walmart,38
39.148499,-77.210292,4,Starbucks,36
25.765627,-80.193388,1,Starbucks,40
25.765627,-80.193388,2,Publix Super Markets,33
25.765627,-80.193388,4,McDonald's,30
25.765627,-80.193388,1,Starbucks,40
25.765627,-80.193388,2,Publix Super Markets,35
25.765627,-80.193388,4,Walgreens,29
41.721341,-88.037942,1,McDonald's,61
41.721341,-88.037942,2,Starbucks,47
41.721341,-88.037942,3,Walmart,47
41.721341,-88.037942,4,Walgreens,45
40.509952,-88.954724,1,Walmart,63
40.509952,-88.954724,2,McDonald's,59
40.509952,-88.954724,3,Chick-fil-A,51
44.77466,-91.438067,2,Walmart,55
44.77466,-91.438067,4,McDonald's,50
41.541791,-87.851342,1,McDonald's,68
41.541791,-87.851342,2,Starbucks,57
41.541791,-87.851342,3,Target,50
41.541791,-87.851342,4,Shell Oil,46
41.761787,-71.458961,1,Dunkin',66
41.761787,-71.458961,3,Walmart,44
36.126472,-97.053388,1,Walmart,87
36.126472,-97.053388,3,McDonald's,61
36.126472,-97.053388,4,Chick-fil-A,57
27.838821,-82.684634,1,McDonald's,65
27.838821,-82.684634,2,Walmart,63
27.838821,-82.684634,4,Target,53
28.673572,-81.469932,1,McDonald's,68
28.673572,-81.469932,2,Walmart,58
28.673572,-81.469932,3,Chick-fil-A,56
40.734249,-73.98883,1,Starbucks,43
40.734249,-73.98883,2,Dunkin',30
40.734249,-73.98883,3,McDonald's,26
35.966171,-78.544122,1,Walmart,52
35.966171,-78.544122,2,Target,50
35.966171,-78.544122,3,McDonald's,44
35.966171,-78.544122,4,Chick-fil-A,43
28.393726,-81.485491,1,McDonald's,66
28.393726,-81.485491,2,Walmart,61
28.393726,-81.485491,3,Chick-fil-A,53
38.923724,-77.052,1,McDonald's,44
38.923724,-77.052,3,Starbucks,41
33.855531,-84.5993,1,Walmart,68
33.855531,-84.5993,3,Chick-fil-A,57
33.855531,-84.5993,4,McDonald's,55
40.576641,-74.559256,1,Target,30
40.576641,-74.559256,2,Walmart,28
40.576641,-74.559256,3,McDonald's,27
39.750301,-104.999057,1,Starbucks,45
39.750301,-104.999057,2,Walmart,36
39.750301,-104.999057,4,McDonald's,29
41.885576,-87.635232,1,McDonald's,55
41.885576,-87.635232,2,Starbucks,48
41.885576,-87.635232,3,Walgreens,44
41.885576,-87.635232,4,Shell Oil,42
32.923617,-96.898811,1,Walmart,63
32.923617,-96.898811,2,McDonald's,61
32.923617,-96.898811,3,Starbucks,54
32.923617,-96.898811,4,Chick-fil-A,51
38.294036,-85.560139,1,Chick-fil-A,55
38.294036,-85.560139,2,Walmart,51
38.294036,-85.560139,3,Kroger,51
38.294036,-85.560139,4,McDonald's,49
25.912523,-80.157794,1,Publix Super Markets,44
25.912523,-80.157794,2,McDonald's,43
25.912523,-80.157794,3,Starbucks,42
25.912523,-80.157794,4,Walmart,40
33.47224,-84.44279,1,Chick-fil-A,65
33.47224,-84.44279,2,Walmart,60
33.47224,-84.44279,3,McDonald's,53
41.712276,-71.489658,1,Dunkin',70
41.712276,-71.489658,3,Walmart,56
41.712276,-71.489658,4,McDonald's,52
40.895341,-73.976189,1,McDonald's,46
40.895341,-73.976189,2,Dunkin',38
29.809985,-95.162528,1,Walmart,75
29.809985,-95.162528,2,Shell Oil,57
29.809985,-95.162528,3,Chick-fil-A,57
28.516743,-81.37613,1,Walmart,51
28.516743,-81.37613,2,McDonald's,48
28.516743,-81.37613,4,Publix Super Markets,47
41.042387,-73.578371,1,Dunkin',48
41.042387,-73.578371,3,McDonald's,39
41.042387,-73.578371,4,Shell Oil,38
40.35075,-74.069903,1,Dunkin',52
40.35075,-74.069903,2,McDonald's,42
30.141237,-81.546351,1,Walmart,67
30.141237,-81.546351,2,Publix Super Markets,57
30.141237,-81.546351,3,McDonald's,52
28.597179,-81.216466,1,Walmart,57
28.597179,-81.216466,2,McDonald's,50
28.597179,-81.216466,3,Publix Super Markets,47
38.954862,-76.828428,1,McDonald's,63
38.954862,-76.828428,2,Chick-fil-A,49
38.954862,-76.828428,3,Shell Oil,47
38.954862,-76.828428,4,Starbucks,42
41.828277,-71.400504,1,Dunkin',44
41.828277,-71.400504,2,McDonald's,35
41.828277,-71.400504,3,Starbucks,30
41.828277,-71.400504,4,Target,29
41.470711,-90.479688,1,McDonald's,63
41.470711,-90.479688,2,Walmart,62
38.920103,-76.953231,1,McDonald's,58
38.920103,-76.953231,2,Starbucks,52
38.920103,-76.953231,3,Walmart,47
38.920103,-76.953231,4,Target,46
29.761458,-95.751207,1,Walmart,55
29.761458,-95.751207,3,Chick-fil-A,46
29.761458,-95.751207,4,Shell Oil,44
39.025814,-77.127035,2,Starbucks,35
33.870891,-98.534228,1,Walmart,76
33.870891,-98.534228,3,McDonald's,51
41.720429,-72.62098,1,Dunkin',64
41.720429,-72.62098,2,McDonald's,53
41.720429,-72.62098,4,Starbucks,47
38.869772,-76.847816,1,McDonald's,76
38.869772,-76.847816,2,Chick-fil-A,62
38.869772,-76.847816,3,Target,53
38.903111,-77.018867,1,McDonald's,44
38.903111,-77.018867,2,Starbucks,43
38.903111,-77.018867,3,Walmart,35
30.173647,-81.627796,1,Walmart,57
30.173647,-81.627796,2,Publix Super Markets,45
30.173647,-81.627796,3,McDonald's,43
30.173647,-81.627796,4,Chick-fil-A,41
27.961166,-82.727504,1,Walmart,64
27.961166,-82.727504,2,McDonald's,57
27.961166,-82.727504,3,Chick-fil-A,53
27.961166,-82.727504,4,Publix Super Markets,44
34.242669,-77.828314,1,Chick-fil-A,62
34.242669,-77.828314,2,McDonald's,50
34.242669,-77.828314,3,Walmart,46
34.242669,-77.828314,4,Starbucks,41
39.260603,-84.79342,1,McDonald's,64
39.260603,-84.79342,3,Shell Oil,58
32.550226,-93.708781,1,Walmart,72
32.550226,-93.708781,3,Shell Oil,61
32.550226,-93.708781,4,McDonald's,60
28.514251,-81.311075,1,Walmart,64
28.514251,-81.311075,4,McDonald's,50
40.90879,-74.032116,1,McDonald's,48
40.90879,-74.032116,2,Dunkin',48
41.868009,-87.64108,1,McDonald's,50
41.868009,-87.64108,2,Target,44
41.868009,-87.64108,3,Walgreens,43
26.611043,-81.940548,1,Walmart,59
26.611043,-81.940548,2,Target,58
26.611043,-81.940548,3,McDonald's,58
26.611043,-81.940548,4,Starbucks,53
41.868009,-87.64108,1,Target,56
41.868009,-87.64108,2,McDonald's,52
41.868009,-87.64108,3,Starbucks,42
41.868009,-87.64108,4,Walgreens,42
41.801637,-88.172366,1,McDonald's,53
41.801637,-88.172366,2,Starbucks,43
41.801637,-88.172366,3,Walgreens,41
41.801637,-88.172366,4,Walmart,35
36.194829,-86.618092,1,Walmart,68
36.194829,-86.618092,2,McDonald's,64
36.194829,-86.618092,3,Chick-fil-A,52
36.194829,-86.618092,4,Kroger,45
41.945739,-87.709057,1,McDonald's,65
41.945739,-87.709057,2,Target,49
41.945739,-87.709057,3,Walgreens,49
41.945739,-87.709057,4,Shell Oil,46
38.732708,-77.547501,1,Chick-fil-A,62
38.732708,-77.547501,2,Target,46
38.732708,-77.547501,3,McDonald's,46
29.960056,-90.184339,1,Walmart,58
29.960056,-90.184339,2,McDonald's,50
29.960056,-90.184339,3,Shell Oil,41
29.960056,-90.184339,4,Walgreens,39
40.651022,-74.349318,1,Dunkin',50
40.651022,-74.349318,2,McDonald's,42
40.651022,-74.349318,3,Starbucks,40
40.815649,-96.702329,1,Walmart,52
40.815649,-96.702329,2,McDonald's,50
40.815649,-96.702329,4,Starbucks,46
39.764036,-104.774683,1,Walmart,75
39.764036,-104.774683,3,McDonald's,49
42.240649,-87.992837,1,McDonald's,50
42.240649,-87.992837,2,Target,48
42.240649,-87.992837,4,Walgreens,38
43.085613,-88.066778,1,McDonald's,52
43.085613,-88.066778,3,Walmart,44
37.693977,-97.299472,1,Walmart,71
37.693977,-97.299472,2,McDonald's,69
42.382993,-88.063459,2,Walmart,63
42.382993,-88.063459,3,McDonald's,60
42.382993,-88.063459,4,Walgreens,52
38.042674,-84.502659,2,McDonald's,62
38.042674,-84.502659,3,Walmart,56
38.042674,-84.502659,4,Target,54
43.048402,-87.904516,1,McDonald's,40
43.048402,-87.904516,2,Starbucks,38
43.048402,-87.904516,3,Walmart,36
43.048402,-87.904516,4,Walgreens,33
30.161786,-92.053978,1,Walmart,65
30.161786,-92.053978,2,McDonald's,60
30.161786,-92.053978,1,Walmart,64
30.161786,-92.053978,2,McDonald's,54
30.161786,-92.053978,4,Target,46
28.493193,-81.509239,1,McDonald's,49
28.493193,-81.509239,2,Walmart,49
28.493193,-81.509239,3,Chick-fil-A,46
28.493193,-81.509239,4,Starbucks,45
28.493193,-81.509239,1,McDonald's,58
28.493193,-81.509239,2,Starbucks,57
28.493193,-81.509239,4,Walmart,52
38.717837,-75.111233,2,Walmart,45
38.717837,-75.111233,3,McDonald's,44
38.717837,-75.111233,4,Chick-fil-A,42
39.187404,-84.26002,2,McDonald's,55
39.187404,-84.26002,3,Walmart,54
39.187404,-84.26002,4,Chick-fil-A,49
42.015356,-71.231638,1,Dunkin',60
42.015356,-71.231638,2,McDonald's,39
42.015356,-71.231638,4,Target,37
30.247626,-97.775481,2,Starbucks,50
30.247626,-97.775481,4,McDonald's,43
44.94194,-122.982635,1,McDonald's,50
44.94194,-122.982635,2,Walmart,41
30.436125,-84.258402,1,Walmart,65
30.436125,-84.258402,2,Chick-fil-A,52
30.436125,-84.258402,3,Publix Super Markets,48
30.436125,-84.258402,4,Shell Oil,44
29.263822,-81.105259,1,Walmart,63
29.263822,-81.105259,3,McDonald's,48
29.263822,-81.105259,4,Publix Super Markets,45
41.368865,-72.918355,1,Dunkin',60
41.368865,-72.918355,2,McDonald's,50
41.368865,-72.918355,3,Starbucks,44
25.941295,-80.306455,1,McDonald's,65
25.941295,-80.306455,2,Walmart,52
25.941295,-80.306455,4,Chick-fil-A,39
25.941295,-80.306455,1,McDonald's,64
25.941295,-80.306455,2,Walmart,59
25.941295,-80.306455,3,Starbucks,47
41.548496,-83.600682,1,McDonald's,68
41.548496,-83.600682,2,Walmart,49
41.548496,-83.600682,3,Kroger,44
41.548496,-83.600682,4,Chick-fil-A,40
40.787477,-74.045614,1,Walmart,56
40.787477,-74.045614,2,Dunkin',50
40.787477,-74.045614,3,McDonald's,35
40.787477,-74.045614,4,Starbucks,33
39.563245,-84.265253,1,McDonald's,57
39.563245,-84.265253,2,Kroger,50
39.563245,-84.265253,3,Walmart,46
39.563245,-84.265253,1,McDonald's,60
39.563245,-84.265253,2,Walmart,53
39.563245,-84.265253,3,Kroger,52
38.945027,-77.077732,1,Starbucks,50
38.945027,-77.077732,2,McDonald's,45
41.790955,-87.801132,1,McDonald's,62
41.790955,-87.801132,2,Shell Oil,51
41.790955,-87.801132,3,Dunkin',47
38.983732,-84.399495,4,Kroger,50
30.390083,-86.424989,1,Walmart,65
30.390083,-86.424989,2,Chick-fil-A,53
30.390083,-86.424989,3,McDonald's,46
30.390083,-86.424989,4,Shell Oil,39
32.760531,-96.859275,1,Walmart,50
32.760531,-96.859275,2,McDonald's,44
41.148133,-81.507612,1,McDonald's,60
41.148133,-81.507612,2,Walmart,49
41.148133,-81.507612,4,Starbucks,45
28.043484,-82.590404,1,Walmart,54
28.043484,-82.590404,2,McDonald's,46
28.043484,-82.590404,3,Publix Super Markets,39
34.003822,-84.579229,1,Chick-fil-A,71
34.003822,-84.579229,2,Walmart,54
34.003822,-84.579229,3,Starbucks,49
29.476264,-81.196193,1,Walmart,64
29.476264,-81.196193,2,McDonald's,55
29.476264,-81.196193,3,Chick-fil-A,49
29.476264,-81.196193,4,Target,47
27.463187,-82.578405,1,Walmart,66
27.463187,-82.578405,2,McDonald's,63
27.463187,-82.578405,3,Chick-fil-A,46
41.157891,-95.934722,1,Walmart,78
41.157891,-95.934722,2,McDonald's,64
41.157891,-95.934722,3,Starbucks,57
27.804692,-82.638838,1,Publix Super Markets,50
27.804692,-82.638838,2,Chick-fil-A,47
27.804692,-82.638838,3,McDonald's,42
27.804692,-82.638838,4,Walmart,42
42.565909,-87.920878,1,McDonald's,51
42.565909,-87.920878,2,Walmart,49
42.565909,-87.920878,3,Target,45
45.5098,-122.684552,1,Starbucks,56
45.5098,-122.684552,2,McDonald's,52
32.945033,-96.699463,1,Walmart,69
32.945033,-96.699463,2,Starbucks,44
32.945033,-96.699463,3,Chick-fil-A,44
45.383057,-122.748234,1,Starbucks,57
45.383057,-122.748234,2,McDonald's,45
45.383057,-122.748234,3,Target,41
41.835218,-88.025228,1,McDonald's,63
41.835218,-88.025228,2,Walmart,53
41.835218,-88.025228,3,Target,51
41.835218,-88.025228,4,Starbucks,45
29.167114,-82.16837,1,Walmart,63
29.167114,-82.16837,2,McDonald's,63
29.167114,-82.16837,3,Shell Oil,47
29.167114,-82.16837,1,McDonald's,67
29.167114,-82.16837,2,Walmart,65
41.949694,-88.032259,1,McDonald's,74
41.949694,-88.032259,2,Walmart,62
41.949694,-88.032259,3,Target,54
41.949694,-88.032259,4,Starbucks,49
30.504473,-84.249684,1,Walmart,63
30.504473,-84.249684,2,Chick-fil-A,60
30.504473,-84.249684,3,Shell Oil,56
30.504473,-84.249684,4,Publix Super Markets,51
40.970011,-73.955166,1,Target,45
40.970011,-73.955166,2,Starbucks,40
40.970011,-73.955166,3,Dunkin',36
33.002131,-96.767114,1,Walmart,65
33.002131,-96.767114,2,Starbucks,64
33.002131,-96.767114,3,Chick-fil-A,56
33.002131,-96.767114,4,McDonald's,52
29.869573,-81.323887,1,Walmart,54
29.869573,-81.323887,2,McDonald's,50
29.869573,-81.323887,3,Chick-fil-A,47
29.869573,-81.323887,4,Target,43
31.834342,-106.546122,1,Walmart,63
31.834342,-106.546122,3,Starbucks,40
31.834342,-106.546122,4,McDonald's,40
39.927397,-75.031878,2,Walmart,42
39.927397,-75.031878,3,McDonald's,40
39.927397,-75.031878,4,Dunkin',39
39.927397,-75.031878,2,Walmart,42
39.927397,-75.031878,3,McDonald's,38
39.927397,-75.031878,4,Target,36
26.283488,-80.202644,1,Walmart,56
26.283488,-80.202644,2,McDonald's,55
26.283488,-80.202644,4,Chick-fil-A,45
39.845579,-84.192831,1,McDonald's,76
39.845579,-84.192831,2,Walmart,72
39.845579,-84.192831,3,Kroger,57
29.809985,-95.162528,1,Walmart,77
29.809985,-95.162528,3,Chick-fil-A,59
29.809985,-95.162528,4,Shell Oil,56
43.585321,-84.768095,1,Walmart,55
43.585321,-84.768095,3,McDonald's,41
43.067763,-88.048214,1,McDonald's,43
43.067763,-88.048214,2,Walgreens,36
43.067763,-88.048214,3,Starbucks,35
43.067763,-88.048214,4,Target,35
40.35075,-74.069903,1,Dunkin',40
40.35075,-74.069903,2,Starbucks,31
40.35075,-74.069903,3,McDonald's,30
33.882403,-84.010515,1,Chick-fil-A,61
33.882403,-84.010515,3,McDonald's,58
33.882403,-84.010515,4,Walmart,53
45.303136,-122.766208,1,McDonald's,50
45.303136,-122.766208,2,Starbucks,49
45.303136,-122.766208,3,Target,37
41.870705,-71.521419,1,Dunkin',67
41.870705,-71.521419,3,McDonald's,47
41.870705,-71.521419,4,Target,42
37.980825,-87.492025,1,Walmart,64
37.980825,-87.492025,2,McDonald's,50
37.980825,-87.492025,3,Starbucks,39
45.486854,-122.773631,1,McDonald's,61
45.486854,-122.773631,2,Starbucks,54
45.486854,-122.773631,4,Target,43
45.486854,-122.773631,1,McDonald's,45
45.486854,-122.773631,3,Starbucks,43
44.448579,-73.208055,2,McDonald's,41
44.448579,-73.208055,3,Starbucks,37
38.913366,-94.76154,2,Walmart,56
38.913366,-94.76154,3,Target,55
38.913366,-94.76154,4,McDonald's,52
36.067484,-79.805286,1,Walmart,58
36.067484,-79.805286,2,McDonald's,48
36.067484,-79.805286,3,Chick-fil-A,46
29.761458,-95.751207,1,Walmart,54
29.761458,-95.751207,2,Chick-fil-A,47
29.761458,-95.751207,4,Starbucks,39
32.821057,-96.788125,1,Starbucks,53
32.821057,-96.788125,2,Chick-fil-A,41
32.821057,-96.788125,3,Walmart,38
32.821057,-96.788125,4,Target,32
32.31496,-106.743685,1,Walmart,77
32.31496,-106.743685,2,Walgreens,47
32.31496,-106.743685,3,McDonald's,46
32.31496,-106.743685,4,Target,45
25.826403,-80.368497,3,McDonald's,45
25.826403,-80.368497,4,Walmart,44
41.626804,-81.429599,1,McDonald's,55
41.626804,-81.429599,2,Target,47
41.626804,-81.429599,3,Walmart,47
41.626804,-81.429599,4,Chick-fil-A,39
42.28397,-87.95384,1,McDonald's,54
42.28397,-87.95384,2,Walgreens,53
42.28397,-87.95384,3,Target,50
42.28397,-87.95384,4,Starbucks,47
28.054798,-82.39905,1,Starbucks,57
28.054798,-82.39905,2,Walmart,57
28.054798,-82.39905,3,McDonald's,56
28.054798,-82.39905,4,Chick-fil-A,55
42.744038,-71.156588,1,Walmart,71
44.067849,-123.072392,1,Starbucks,46
44.067849,-123.072392,2,McDonald's,46
44.067849,-123.072392,3,Walmart,44
32.550226,-93.708781,1,Walmart,66
32.550226,-93.708781,3,Shell Oil,49
32.550226,-93.708781,4,McDonald's,48
40.760157,-111.870023,1,Walmart,32
38.62279,-76.913472,2,McDonald's,65
38.62279,-76.913472,3,Chick-fil-A,60
39.024804,-77.1469,2,Starbucks,64
39.024804,-77.1469,4,Chick-fil-A,36
39.384691,-76.68877,1,Chick-fil-A,49
39.384691,-76.68877,2,Starbucks,47
39.384691,-76.68877,4,Target,34
35.760382,-78.740899,1,Walmart,46
35.760382,-78.740899,2,Target,45
35.760382,-78.740899,4,Chick-fil-A,42
27.780121,-82.638752,1,Walmart,46
27.780121,-82.638752,2,McDonald's,45
27.780121,-82.638752,4,Chick-fil-A,43
45.527475,-122.815572,1,Starbucks,53
45.527475,-122.815572,2,McDonald's,44
45.527475,-122.815572,3,Target,36
41.573205,-90.529364,1,Walmart,64
41.573205,-90.529364,2,McDonald's,60
26.25412,-81.800212,1,McDonald's,48
26.25412,-81.800212,2,Publix Super Markets,43
26.25412,-81.800212,3,Walmart,41
26.25412,-81.800212,4,Starbucks,41
39.186788,-75.536508,1,Walmart,66
39.186788,-75.536508,2,Chick-fil-A,56
39.186788,-75.536508,4,McDonald's,54
40.815649,-96.702329,1,Walmart,56
40.815649,-96.702329,3,McDonald's,50
40.815649,-96.702329,4,Target,47
41.888818,-87.804057,1,McDonald's,56
41.888818,-87.804057,2,Target,52
41.888818,-87.804057,3,Walgreens,50
41.888818,-87.804057,4,Starbucks,38
43.085613,-88.066778,1,McDonald's,47
43.085613,-88.066778,2,Target,43
42.357533,-71.058413,1,Dunkin',50
42.357533,-71.058413,2,Starbucks,31
42.357533,-71.058413,3,McDonald's,28
26.094291,-80.25035,1,McDonald's,48
26.094291,-80.25035,2,Walmart,46
26.094291,-80.25035,3,Publix Super Markets,42
26.094291,-80.25035,4,Chick-fil-A,40
38.240184,-85.577496,1,McDonald's,50
38.240184,-85.577496,2,Walmart,49
38.240184,-85.577496,3,Kroger,47
38.240184,-85.577496,4,Chick-fil-A,40
38.988771,-84.641856,1,McDonald's,63
38.988771,-84.641856,2,Kroger,61
38.988771,-84.641856,3,Walmart,57
30.003057,-90.16248,1,Walmart,53
30.003057,-90.16248,2,McDonald's,45
30.003057,-90.16248,3,Shell Oil,43
30.003057,-90.16248,4,Walgreens,40
38.99863,-76.912152,1,McDonald's,52
38.99863,-76.912152,2,Shell Oil,45
38.99863,-76.912152,4,Walmart,35
45.434118,-122.572423,1,Starbucks,58
45.434118,-122.572423,2,McDonald's,57
45.434118,-122.572423,3,Target,43
29.768399,-95.624127,1,McDonald's,52
29.768399,-95.624127,2,Chick-fil-A,50
29.768399,-95.624127,3,Shell Oil,50
29.768399,-95.624127,4,Walmart,46
45.434118,-122.572423,1,McDonald's,62
45.434118,-122.572423,2,Starbucks,50
40.499072,-74.645239,1,McDonald's,43
40.499072,-74.645239,2,Walgreens,41
40.499072,-74.645239,3,Dunkin',41
40.499072,-74.645239,4,Walmart,41
44.89997,-123.039302,1,McDonald's,47
44.89997,-123.039302,3,Walmart,41
32.880137,-97.09811,1,Walmart,54
32.880137,-97.09811,2,Starbucks,52
32.880137,-97.09811,3,Chick-fil-A,49
32.880137,-97.09811,4,Target,44
38.897572,-77.443539,1,Walmart,50
38.897572,-77.443539,2,McDonald's,47
38.897572,-77.443539,4,Chick-fil-A,37
41.469078,-87.030094,1,McDonald's,59
41.469078,-87.030094,2,Walmart,57
41.469078,-87.030094,4,Target,37
30.08864,-95.521543,1,Walmart,66
30.08864,-95.521543,2,Chick-fil-A,64
30.206294,-95.463572,1,Chick-fil-A,64
30.206294,-95.463572,2,Walmart,60
30.206294,-95.463572,3,Starbucks,52
47.613549,-122.199857,1,Starbucks,57
47.613549,-122.199857,3,McDonald's,31
40.787477,-74.045614,1,Walmart,51
40.787477,-74.045614,2,Dunkin',42
40.787477,-74.045614,3,Starbucks,31
40.787477,-74.045614,4,McDonald's,30
41.935738,-71.475829,1,Dunkin',72
41.935738,-71.475829,2,McDonald's,55
41.935738,-71.475829,3,Target,51
41.935738,-71.475829,1,Dunkin',60
41.935738,-71.475829,2,McDonald's,47
41.935738,-71.475829,1,Dunkin',75
41.935738,-71.475829,2,McDonald's,55
41.935738,-71.475829,4,Target,51
39.563245,-84.265253,1,McDonald's,64
39.563245,-84.265253,2,Walmart,58
39.563245,-84.265253,3,Kroger,55
46.855333,-96.861433,1,Walmart,58
46.855333,-96.861433,3,Target,45
46.855333,-96.861433,4,McDonald's,43
41.090934,-73.455627,1,Dunkin',53
41.090934,-73.455627,2,McDonald's,43
41.090934,-73.455627,4,Starbucks,41
41.638018,-72.873363,1,Dunkin',51
41.638018,-72.873363,2,McDonald's,47
41.638018,-72.873363,4,Walmart,43
26.191566,-80.252629,1,Walmart,68
26.191566,-80.252629,2,McDonald's,63
26.191566,-80.252629,4,Publix Super Markets,46
26.191566,-80.252629,1,Walmart,59
26.191566,-80.252629,2,Publix Super Markets,48
26.191566,-80.252629,3,McDonald's,47
45.43777,-122.829271,1,Starbucks,60
45.43777,-122.829271,2,McDonald's,53
45.43777,-122.829271,4,Walmart,40
35.91148,-79.059618,1,Chick-fil-A,47
35.91148,-79.059618,2,Walmart,44
35.91148,-79.059618,3,McDonald's,38
42.711833,-71.443873,1,Dunkin',42
42.711833,-71.443873,3,McDonald's,40
39.001421,-84.652758,1,McDonald's,70
39.001421,-84.652758,2,Kroger,64
39.001421,-84.652758,4,Walmart,46
41.872387,-87.677263,1,McDonald's,61
41.872387,-87.677263,2,Walmart,55
41.872387,-87.677263,3,Walgreens,49
41.872387,-87.677263,4,Target,44
40.73474,-74.170361,1,Dunkin',42
40.73474,-74.170361,3,Walgreens,19
40.73474,-74.170361,4,McDonald's,19
39.003568,-94.629873,1,Starbucks,61
39.003568,-94.629873,3,McDonald's,45
39.003568,-94.629873,4,Target,37
